codigo_campo,campana,fecha,tipo_riego,volumen_m3,horas_riego,cumplimiento_pct
C-1031,2024-2025,2025-03-01,gravedad,71.3,0.7,100.0
C-1032,2024-2025,2024-03-20,goteo,92.5,0.8,82.1
C-1032,2024-2025,2024-03-27,goteo,122.7,1.3,100.0
C-1032,2024-2025,2024-04-03,goteo,113.4,1.0,84.4
C-1032,2024-2025,2024-04-10,goteo,84.4,1.0,89.2
C-1032,2024-2025,2024-04-17,goteo,135.9,1.5,91.5
C-1032,2024-2025,2024-04-24,goteo,102.4,1.1,95.7
C-1032,2024-2025,2024-05-01,goteo,95.3,0.9,90.6
C-1032,2024-2025,2024-05-08,goteo,101.0,0.7,94.3
C-1032,2024-2025,2024-05-15,goteo,113.6,1.3,90.3
C-1032,2024-2025,2024-05-22,goteo,77.3,0.9,88.0
C-1032,2024-2025,2024-05-29,goteo,97.3,0.8,82.2
C-1032,2024-2025,2024-06-05,goteo,77.1,0.8,87.8
C-1032,2024-2025,2024-06-12,goteo,73.1,0.8,86.6
C-1032,2024-2025,2024-06-19,goteo,75.0,0.6,95.6
C-1032,2024-2025,2024-06-26,goteo,86.0,0.7,94.0
C-1032,2024-2025,2024-07-03,goteo,83.7,1.0,99.3
C-1032,2024-2025,2024-07-10,goteo,106.2,1.1,97.1
C-1032,2024-2025,2024-07-17,goteo,66.0,0.5,92.9
C-1032,2024-2025,2024-07-24,goteo,108.0,0.8,90.1
C-1032,2024-2025,2024-07-31,goteo,89.9,0.8,87.2
C-1032,2024-2025,2024-08-07,goteo,106.0,0.9,85.4
C-1032,2024-2025,2024-08-14,goteo,122.5,0.9,87.8
C-1032,2024-2025,2024-08-21,goteo,81.4,0.9,83.8
C-1032,2024-2025,2024-08-28,goteo,91.2,0.7,84.1
C-1032,2024-2025,2024-09-04,goteo,104.9,0.8,98.2
C-1032,2024-2025,2024-09-11,goteo,95.7,0.7,87.9
C-1032,2024-2025,2024-09-18,goteo,108.6,0.9,82.7
C-1032,2024-2025,2024-09-25,goteo,92.4,0.7,100.0
C-1032,2024-2025,2024-10-02,goteo,114.6,1.2,79.7
C-1032,2024-2025,2024-10-09,goteo,100.6,1.1,77.8
C-1032,2024-2025,2024-10-16,goteo,97.1,1.1,96.9
C-1032,2024-2025,2024-10-23,goteo,100.8,0.7,81.8
C-1032,2024-2025,2024-10-30,goteo,92.3,0.7,73.7
C-1032,2024-2025,2024-11-06,goteo,104.2,1.0,96.7
C-1032,2024-2025,2024-11-13,goteo,109.4,0.9,94.4
C-1032,2024-2025,2024-11-20,goteo,84.5,0.9,90.7
C-1032,2024-2025,2024-11-27,goteo,87.1,0.8,100.0
C-1032,2024-2025,2024-12-04,goteo,72.3,0.8,81.8
C-1032,2024-2025,2024-12-11,goteo,106.5,1.1,92.8
C-1032,2024-2025,2024-12-18,goteo,80.5,0.9,97.1
C-1032,2024-2025,2024-12-25,goteo,118.7,1.4,82.5
C-1032,2024-2025,2025-01-01,goteo,98.5,1.0,90.5
C-1032,2024-2025,2025-01-08,goteo,114.3,0.9,89.4
C-1032,2024-2025,2025-01-15,goteo,102.5,0.9,83.6
C-1032,2024-2025,2025-01-22,goteo,82.4,0.6,99.2
C-1032,2024-2025,2025-01-29,goteo,115.0,1.1,90.8
C-1032,2024-2025,2025-02-05,goteo,89.4,0.7,95.4
C-1033,2024-2025,2024-05-24,aspersión,57.4,0.4,98.6
C-1033,2024-2025,2024-05-31,aspersión,67.7,0.5,100.0
C-1033,2024-2025,2024-06-07,aspersión,81.5,0.6,100.0
C-1033,2024-2025,2024-06-14,aspersión,75.1,0.7,94.8
C-1033,2024-2025,2024-06-21,aspersión,59.4,0.7,100.0
C-1033,2024-2025,2024-06-28,aspersión,88.6,1.0,100.0
C-1033,2024-2025,2024-07-05,aspersión,73.7,0.8,100.0
C-1033,2024-2025,2024-07-12,aspersión,71.1,0.8,100.0
C-1033,2024-2025,2024-07-19,aspersión,57.2,0.7,100.0
C-1033,2024-2025,2024-07-26,aspersión,71.2,0.6,100.0
C-1033,2024-2025,2024-08-02,aspersión,70.0,0.6,83.9
C-1033,2024-2025,2024-08-09,aspersión,67.2,0.8,90.5
C-1033,2024-2025,2024-08-16,aspersión,82.6,0.7,99.8
C-1033,2024-2025,2024-08-23,aspersión,62.2,0.6,100.0
C-1033,2024-2025,2024-08-30,aspersión,59.6,0.7,100.0
C-1033,2024-2025,2024-09-06,aspersión,48.2,0.4,96.6
C-1033,2024-2025,2024-09-13,aspersión,66.6,0.8,100.0
C-1033,2024-2025,2024-09-20,aspersión,87.6,0.9,100.0
C-1033,2024-2025,2024-09-27,aspersión,88.3,0.9,100.0
C-1033,2024-2025,2024-10-04,aspersión,68.0,0.5,100.0
C-1033,2024-2025,2024-10-11,aspersión,71.1,0.7,95.0
C-1033,2024-2025,2024-10-18,aspersión,68.8,0.8,99.9
C-1033,2024-2025,2024-10-25,aspersión,64.8,0.6,100.0
C-1033,2024-2025,2024-11-01,aspersión,80.5,0.9,94.7
C-1033,2024-2025,2024-11-08,aspersión,71.9,0.7,100.0
C-1033,2024-2025,2024-11-15,aspersión,55.2,0.6,92.6
C-1033,2024-2025,2024-11-22,aspersión,65.3,0.6,88.6
C-1033,2024-2025,2024-11-29,aspersión,51.5,0.4,100.0
C-1033,2024-2025,2024-12-06,aspersión,74.3,0.8,100.0
C-1033,2024-2025,2024-12-13,aspersión,50.0,0.4,97.5
C-1033,2024-2025,2024-12-20,aspersión,75.4,0.6,100.0
C-1033,2024-2025,2024-12-27,aspersión,70.4,0.6,87.3
C-1033,2024-2025,2025-01-03,aspersión,68.3,0.5,100.0
C-1033,2024-2025,2025-01-10,aspersión,75.9,0.7,95.7
C-1033,2024-2025,2025-01-17,aspersión,77.4,0.6,86.9
C-1033,2024-2025,2025-01-24,aspersión,74.2,0.7,97.9
C-1033,2024-2025,2025-01-31,aspersión,55.6,0.6,90.4
C-1033,2024-2025,2025-02-07,aspersión,66.2,0.5,100.0
C-1033,2024-2025,2025-02-14,aspersión,61.6,0.5,100.0
C-1033,2024-2025,2025-02-21,aspersión,78.2,0.8,87.9
C-1033,2024-2025,2025-02-28,aspersión,71.2,0.5,100.0
C-1033,2024-2025,2025-03-07,aspersión,58.4,0.7,95.3
C-1033,2024-2025,2025-03-14,aspersión,67.2,0.8,100.0
C-1033,2024-2025,2025-03-21,aspersión,67.9,0.5,100.0
C-1033,2024-2025,2025-03-28,aspersión,67.4,0.5,94.3
C-1033,2024-2025,2025-04-04,aspersión,51.6,0.4,100.0
C-1033,2024-2025,2025-04-11,aspersión,69.6,0.7,93.0
C-1033,2024-2025,2025-04-18,aspersión,85.9,0.6,94.2
C-1033,2024-2025,2025-04-25,aspersión,73.8,0.7,100.0
C-1033,2024-2025,2025-05-02,aspersión,74.3,0.6,100.0
C-1033,2024-2025,2025-05-09,aspersión,66.3,0.6,98.9
C-1033,2024-2025,2025-05-16,aspersión,58.0,0.6,100.0
C-1033,2024-2025,2025-05-23,aspersión,83.0,0.7,100.0
C-1033,2024-2025,2025-05-30,aspersión,65.0,0.5,100.0
C-1033,2024-2025,2025-06-06,aspersión,64.0,0.8,91.5
C-1034,2024-2025,2024-04-01,gravedad,137.4,1.7,89.0
C-1034,2024-2025,2024-04-08,gravedad,138.1,1.2,97.0
C-1034,2024-2025,2024-04-15,gravedad,152.1,1.4,100.0
C-1034,2024-2025,2024-04-22,gravedad,161.4,1.9,89.0
C-1034,2024-2025,2024-04-29,gravedad,111.9,0.9,78.1
C-1034,2024-2025,2024-05-06,gravedad,121.6,1.0,100.0
C-1034,2024-2025,2024-05-13,gravedad,132.1,1.6,100.0
C-1034,2024-2025,2024-05-20,gravedad,139.1,1.5,93.0
C-1034,2024-2025,2024-05-27,gravedad,83.6,1.0,91.0
C-1034,2024-2025,2024-06-03,gravedad,126.9,1.0,92.8
C-1034,2024-2025,2024-06-10,gravedad,102.4,1.0,100.0
C-1034,2024-2025,2024-06-17,gravedad,133.0,1.3,84.6
C-1034,2024-2025,2024-06-24,gravedad,113.8,1.1,93.7
C-1034,2024-2025,2024-07-01,gravedad,126.9,1.2,100.0
C-1034,2024-2025,2024-07-08,gravedad,106.9,1.1,100.0
C-1034,2024-2025,2024-07-15,gravedad,110.3,0.9,95.6
C-1034,2024-2025,2024-07-22,gravedad,98.9,0.9,98.6
C-1034,2024-2025,2024-07-29,gravedad,121.2,1.4,91.2
C-1034,2024-2025,2024-08-05,gravedad,136.9,1.4,98.2
C-1034,2024-2025,2024-08-12,gravedad,132.2,1.0,89.8
C-1034,2024-2025,2024-08-19,gravedad,83.9,0.8,87.2
C-1034,2024-2025,2024-08-26,gravedad,128.0,1.0,100.0
C-1034,2024-2025,2024-09-02,gravedad,102.8,0.8,100.0
C-1034,2024-2025,2024-09-09,gravedad,157.7,1.5,99.6
C-1034,2024-2025,2024-09-16,gravedad,106.5,1.0,95.6
C-1034,2024-2025,2024-09-23,gravedad,136.0,1.5,95.5
C-1034,2024-2025,2024-09-30,gravedad,128.6,1.1,100.0
C-1034,2024-2025,2024-10-07,gravedad,114.6,0.9,100.0
C-1034,2024-2025,2024-10-14,gravedad,172.3,1.3,86.3
C-1034,2024-2025,2024-10-21,gravedad,110.9,0.9,100.0
C-1034,2024-2025,2024-10-28,gravedad,102.6,0.8,98.5
C-1034,2024-2025,2024-11-04,gravedad,141.7,1.1,84.4
C-1034,2024-2025,2024-11-11,gravedad,137.2,1.2,96.3
C-1034,2024-2025,2024-11-18,gravedad,133.1,1.0,90.1
C-1034,2024-2025,2024-11-25,gravedad,144.8,1.6,100.0
C-1034,2024-2025,2024-12-02,gravedad,153.7,1.8,92.5
C-1034,2024-2025,2024-12-09,gravedad,128.4,1.5,100.0
C-1034,2024-2025,2024-12-16,gravedad,121.9,1.0,97.4
C-1034,2024-2025,2024-12-23,gravedad,128.7,1.3,100.0
C-1034,2024-2025,2024-12-30,gravedad,134.1,1.4,95.4
C-1034,2024-2025,2025-01-06,gravedad,112.0,0.8,94.2
C-1034,2024-2025,2025-01-13,gravedad,157.3,1.3,100.0
C-1034,2024-2025,2025-01-20,gravedad,132.6,1.3,86.8
C-1034,2024-2025,2025-01-27,gravedad,121.4,1.0,98.7
C-1034,2024-2025,2025-02-03,gravedad,134.3,1.6,91.4
C-1034,2024-2025,2025-02-10,gravedad,112.6,0.8,100.0
C-1034,2024-2025,2025-02-17,gravedad,118.1,1.1,96.1
C-1034,2024-2025,2025-02-24,gravedad,126.1,1.5,100.0
C-1034,2024-2025,2025-03-03,gravedad,129.0,1.2,83.4
C-1034,2024-2025,2025-03-10,gravedad,116.3,1.4,100.0
C-1035,2024-2025,2024-05-25,goteo,183.5,1.7,90.9
C-1035,2024-2025,2024-06-01,goteo,206.1,1.8,97.7
C-1035,2024-2025,2024-06-08,goteo,93.5,0.7,85.5
C-1035,2024-2025,2024-06-15,goteo,103.6,0.9,94.7
C-1035,2024-2025,2024-06-22,goteo,168.8,1.4,82.2
C-1035,2024-2025,2024-06-29,goteo,115.4,1.4,99.5
C-1035,2024-2025,2024-07-06,goteo,187.2,1.7,73.4
C-1035,2024-2025,2024-07-13,goteo,139.7,1.1,85.9
C-1035,2024-2025,2024-07-20,goteo,169.5,1.3,91.7
C-1035,2024-2025,2024-07-27,goteo,174.5,1.4,84.1
C-1035,2024-2025,2024-08-03,goteo,113.2,0.9,85.6
C-1035,2024-2025,2024-08-10,goteo,164.1,1.2,87.5
C-1035,2024-2025,2024-08-17,goteo,153.7,1.5,93.5
C-1035,2024-2025,2024-08-24,goteo,157.8,1.4,84.0
C-1035,2024-2025,2024-08-31,goteo,144.5,1.2,81.1
C-1035,2024-2025,2024-09-07,goteo,169.3,1.4,83.1
C-1035,2024-2025,2024-09-14,goteo,152.2,1.3,72.4
C-1035,2024-2025,2024-09-21,goteo,169.2,1.3,92.3
C-1035,2024-2025,2024-09-28,goteo,147.3,1.5,82.5
C-1035,2024-2025,2024-10-05,goteo,139.0,1.1,71.7
C-1035,2024-2025,2024-10-12,goteo,196.8,1.9,90.3
C-1035,2024-2025,2024-10-19,goteo,138.5,1.5,82.7
C-1035,2024-2025,2024-10-26,goteo,153.6,1.3,90.8
C-1035,2024-2025,2024-11-02,goteo,212.9,1.8,82.3
C-1035,2024-2025,2024-11-09,goteo,145.4,1.1,83.3
C-1035,2024-2025,2024-11-16,goteo,187.5,2.0,85.7
C-1035,2024-2025,2024-11-23,goteo,136.2,1.4,93.6
C-1035,2024-2025,2024-11-30,goteo,170.4,1.3,79.1
C-1035,2024-2025,2024-12-07,goteo,180.9,2.1,88.6
C-1035,2024-2025,2024-12-14,goteo,221.8,1.7,83.6
C-1035,2024-2025,2024-12-21,goteo,159.9,1.9,93.8
C-1035,2024-2025,2024-12-28,goteo,171.4,1.5,91.9
C-1035,2024-2025,2025-01-04,goteo,160.5,1.4,86.7
C-1035,2024-2025,2025-01-11,goteo,164.7,1.3,81.2
C-1035,2024-2025,2025-01-18,goteo,187.6,1.4,68.3
C-1035,2024-2025,2025-01-25,goteo,160.8,1.8,85.9
C-1035,2024-2025,2025-02-01,goteo,152.0,1.7,89.1
C-1035,2024-2025,2025-02-08,goteo,175.9,1.6,94.6
C-1035,2024-2025,2025-02-15,goteo,178.4,1.5,90.2
C-1035,2024-2025,2025-02-22,goteo,175.7,1.9,92.5
C-1035,2024-2025,2025-03-01,goteo,116.4,1.1,79.6
C-1035,2024-2025,2025-03-08,goteo,156.9,1.8,88.1
C-1035,2024-2025,2025-03-15,goteo,186.9,1.4,78.5
C-1035,2024-2025,2025-03-22,goteo,165.8,1.3,84.0
C-1035,2024-2025,2025-03-29,goteo,167.8,1.9,100.0
C-1035,2024-2025,2025-04-05,goteo,173.7,2.1,100.0
C-1035,2024-2025,2025-04-12,goteo,151.7,1.7,81.6
C-1035,2024-2025,2025-04-19,goteo,199.7,1.5,86.7
C-1035,2024-2025,2025-04-26,goteo,189.0,1.9,85.1
C-1036,2024-2025,2024-04-27,aspersión,149.8,1.3,87.7
C-1036,2024-2025,2024-05-04,aspersión,111.3,1.0,82.0
C-1036,2024-2025,2024-05-11,aspersión,104.0,0.8,77.3
C-1036,2024-2025,2024-05-18,aspersión,100.1,1.2,100.0
C-1036,2024-2025,2024-05-25,aspersión,117.2,1.0,80.9
C-1036,2024-2025,2024-06-01,aspersión,130.9,1.0,87.0
C-1036,2024-2025,2024-06-08,aspersión,101.3,0.7,78.8
C-1036,2024-2025,2024-06-15,aspersión,114.9,1.2,84.8
C-1036,2024-2025,2024-06-22,aspersión,111.8,1.2,90.0
C-1036,2024-2025,2024-06-29,aspersión,100.9,0.8,92.4
C-1036,2024-2025,2024-07-06,aspersión,126.7,1.4,83.7
C-1036,2024-2025,2024-07-13,aspersión,92.9,1.0,82.3
C-1036,2024-2025,2024-07-20,aspersión,92.1,0.9,90.5
C-1036,2024-2025,2024-07-27,aspersión,117.8,1.1,92.9
C-1036,2024-2025,2024-08-03,aspersión,101.8,1.0,84.6
C-1036,2024-2025,2024-08-10,aspersión,115.6,1.4,83.7
C-1036,2024-2025,2024-08-17,aspersión,86.9,1.1,85.1
C-1036,2024-2025,2024-08-24,aspersión,77.7,0.8,94.5
C-1036,2024-2025,2024-08-31,aspersión,149.7,1.2,82.5
C-1036,2024-2025,2024-09-07,aspersión,90.5,0.7,88.4
C-1036,2024-2025,2024-09-14,aspersión,95.3,0.8,70.9
C-1036,2024-2025,2024-09-21,aspersión,123.6,1.3,86.5
C-1036,2024-2025,2024-09-28,aspersión,85.3,1.0,84.5
C-1036,2024-2025,2024-10-05,aspersión,108.3,1.0,98.3
C-1036,2024-2025,2024-10-12,aspersión,120.4,1.0,98.3
C-1036,2024-2025,2024-10-19,aspersión,117.8,1.1,94.8
C-1036,2024-2025,2024-10-26,aspersión,126.0,1.5,75.1
C-1036,2024-2025,2024-11-02,aspersión,94.8,0.7,93.0
C-1036,2024-2025,2024-11-09,aspersión,108.2,0.9,97.3
C-1036,2024-2025,2024-11-16,aspersión,128.0,1.0,78.5
C-1036,2024-2025,2024-11-23,aspersión,116.4,1.4,73.6
C-1036,2024-2025,2024-11-30,aspersión,103.8,0.8,90.5
C-1036,2024-2025,2024-12-07,aspersión,141.3,1.1,100.0
C-1036,2024-2025,2024-12-14,aspersión,111.4,0.9,76.5
C-1036,2024-2025,2024-12-21,aspersión,126.6,1.4,81.6
C-1036,2024-2025,2024-12-28,aspersión,129.4,0.9,95.8
C-1036,2024-2025,2025-01-04,aspersión,102.6,1.2,86.3
C-1036,2024-2025,2025-01-11,aspersión,121.2,0.9,89.7
C-1036,2024-2025,2025-01-18,aspersión,140.7,1.0,84.9
C-1036,2024-2025,2025-01-25,aspersión,122.0,1.1,100.0
C-1036,2024-2025,2025-02-01,aspersión,127.8,1.0,85.0
C-1036,2024-2025,2025-02-08,aspersión,117.9,1.3,90.2
C-1036,2024-2025,2025-02-15,aspersión,115.9,1.4,84.1
C-1036,2024-2025,2025-02-22,aspersión,105.9,1.0,100.0
C-1036,2024-2025,2025-03-01,aspersión,104.6,0.9,79.8
C-1036,2024-2025,2025-03-08,aspersión,120.2,0.9,99.8
C-1036,2024-2025,2025-03-15,aspersión,111.8,1.4,85.5
C-1036,2024-2025,2025-03-22,aspersión,117.1,0.9,87.2
C-1036,2024-2025,2025-03-29,aspersión,110.7,1.1,84.4
C-1036,2024-2025,2025-04-05,aspersión,104.6,1.0,100.0
C-1036,2024-2025,2025-04-12,aspersión,88.9,1.0,79.1
C-1036,2024-2025,2025-04-19,aspersión,106.8,0.8,91.5
C-1036,2024-2025,2025-04-26,aspersión,111.3,1.2,81.2
C-1036,2024-2025,2025-05-03,aspersión,104.5,0.9,74.1
C-1036,2024-2025,2025-05-10,aspersión,89.6,0.7,92.9
C-1037,2024-2025,2024-04-07,gravedad,119.4,1.4,72.5
C-1037,2024-2025,2024-04-14,gravedad,120.2,1.1,94.2
C-1037,2024-2025,2024-04-21,gravedad,79.5,0.6,77.3
C-1037,2024-2025,2024-04-28,gravedad,126.6,1.1,66.2
C-1037,2024-2025,2024-05-05,gravedad,120.8,1.2,79.5
C-1037,2024-2025,2024-05-12,gravedad,116.4,1.0,85.4
C-1037,2024-2025,2024-05-19,gravedad,94.4,1.0,72.8
C-1037,2024-2025,2024-05-26,gravedad,129.7,1.2,73.2
C-1037,2024-2025,2024-06-02,gravedad,135.5,1.5,99.6
C-1037,2024-2025,2024-06-09,gravedad,129.4,1.5,83.7
C-1037,2024-2025,2024-06-16,gravedad,111.4,0.8,87.9
C-1037,2024-2025,2024-06-23,gravedad,112.3,1.1,84.0
C-1037,2024-2025,2024-06-30,gravedad,130.8,1.6,81.2
C-1037,2024-2025,2024-07-07,gravedad,100.1,0.8,73.2
C-1037,2024-2025,2024-07-14,gravedad,97.1,1.0,82.7
C-1037,2024-2025,2024-07-21,gravedad,120.9,1.4,88.9
C-1037,2024-2025,2024-07-28,gravedad,106.7,0.9,85.8
C-1037,2024-2025,2024-08-04,gravedad,101.2,1.1,91.8
C-1037,2024-2025,2024-08-11,gravedad,113.4,1.2,76.7
C-1037,2024-2025,2024-08-18,gravedad,85.3,1.0,97.3
C-1037,2024-2025,2024-08-25,gravedad,112.7,1.0,86.2
C-1037,2024-2025,2024-09-01,gravedad,108.5,1.1,89.2
C-1037,2024-2025,2024-09-08,gravedad,60.4,0.5,76.4
C-1037,2024-2025,2024-09-15,gravedad,86.0,0.9,87.7
C-1037,2024-2025,2024-09-22,gravedad,82.4,0.8,90.5
C-1037,2024-2025,2024-09-29,gravedad,110.1,0.8,76.6
C-1037,2024-2025,2024-10-06,gravedad,126.2,1.3,92.9
C-1037,2024-2025,2024-10-13,gravedad,106.7,0.9,70.7
C-1037,2024-2025,2024-10-20,gravedad,107.0,0.9,73.7
C-1037,2024-2025,2024-10-27,gravedad,117.5,1.1,79.2
C-1037,2024-2025,2024-11-03,gravedad,123.4,0.9,87.2
C-1037,2024-2025,2024-11-10,gravedad,135.9,1.3,87.5
C-1037,2024-2025,2024-11-17,gravedad,104.4,0.9,82.0
C-1037,2024-2025,2024-11-24,gravedad,118.3,1.3,90.4
C-1037,2024-2025,2024-12-01,gravedad,144.4,1.5,73.6
C-1037,2024-2025,2024-12-08,gravedad,87.3,0.7,83.9
C-1037,2024-2025,2024-12-15,gravedad,123.8,1.1,91.0
C-1037,2024-2025,2024-12-22,gravedad,106.8,0.8,81.2
C-1037,2024-2025,2024-12-29,gravedad,89.7,0.6,83.6
C-1037,2024-2025,2025-01-05,gravedad,119.9,1.4,76.0
C-1037,2024-2025,2025-01-12,gravedad,105.5,1.1,80.2
C-1037,2024-2025,2025-01-19,gravedad,95.1,1.2,88.4
C-1037,2024-2025,2025-01-26,gravedad,136.3,1.5,89.5
C-1037,2024-2025,2025-02-02,gravedad,121.2,1.3,76.7
C-1037,2024-2025,2025-02-09,gravedad,91.6,1.0,90.8
C-1037,2024-2025,2025-02-16,gravedad,114.1,1.0,63.6
C-1037,2024-2025,2025-02-23,gravedad,143.1,1.4,100.0
C-1037,2024-2025,2025-03-02,gravedad,85.6,0.6,66.8
C-1037,2024-2025,2025-03-09,gravedad,115.3,1.2,75.8
C-1037,2024-2025,2025-03-16,gravedad,86.8,0.8,90.1
C-1038,2024-2025,2024-05-24,aspersión,91.8,0.8,89.7
C-1038,2024-2025,2024-05-31,aspersión,97.2,0.8,100.0
C-1038,2024-2025,2024-06-07,aspersión,117.9,0.9,93.3
C-1038,2024-2025,2024-06-14,aspersión,117.6,1.1,97.4
C-1038,2024-2025,2024-06-21,aspersión,91.4,0.9,100.0
C-1038,2024-2025,2024-06-28,aspersión,107.0,0.8,97.9
C-1038,2024-2025,2024-07-05,aspersión,139.9,1.3,94.2
C-1038,2024-2025,2024-07-12,aspersión,98.1,1.1,100.0
C-1038,2024-2025,2024-07-19,aspersión,91.6,0.9,100.0
C-1038,2024-2025,2024-07-26,aspersión,82.2,0.6,96.1
C-1038,2024-2025,2024-08-02,aspersión,95.6,0.9,100.0
C-1038,2024-2025,2024-08-09,aspersión,116.8,1.4,97.7
C-1038,2024-2025,2024-08-16,aspersión,80.0,0.9,100.0
C-1038,2024-2025,2024-08-23,aspersión,122.1,1.0,98.9
C-1038,2024-2025,2024-08-30,aspersión,104.9,1.2,88.2
C-1038,2024-2025,2024-09-06,aspersión,113.6,1.0,91.5
C-1038,2024-2025,2024-09-13,aspersión,70.3,0.5,100.0
C-1038,2024-2025,2024-09-20,aspersión,128.0,1.0,100.0
C-1038,2024-2025,2024-09-27,aspersión,101.7,0.8,96.4
C-1038,2024-2025,2024-10-04,aspersión,94.4,1.0,83.5
C-1038,2024-2025,2024-10-11,aspersión,122.1,1.1,97.6
C-1038,2024-2025,2024-10-18,aspersión,92.5,0.7,90.6
C-1038,2024-2025,2024-10-25,aspersión,99.2,0.8,100.0
C-1038,2024-2025,2024-11-01,aspersión,76.8,0.9,91.7
C-1038,2024-2025,2024-11-08,aspersión,117.5,1.3,94.9
C-1038,2024-2025,2024-11-15,aspersión,103.4,0.9,100.0
C-1038,2024-2025,2024-11-22,aspersión,110.7,1.0,78.7
C-1038,2024-2025,2024-11-29,aspersión,101.3,0.8,100.0
C-1038,2024-2025,2024-12-06,aspersión,74.0,0.8,90.4
C-1038,2024-2025,2024-12-13,aspersión,128.6,1.2,93.9
C-1038,2024-2025,2024-12-20,aspersión,102.8,1.0,91.3
C-1038,2024-2025,2024-12-27,aspersión,102.9,1.0,84.5
C-1038,2024-2025,2025-01-03,aspersión,96.5,0.8,88.4
C-1038,2024-2025,2025-01-10,aspersión,105.8,0.8,100.0
C-1038,2024-2025,2025-01-17,aspersión,98.8,0.8,100.0
C-1038,2024-2025,2025-01-24,aspersión,82.0,0.7,100.0
C-1038,2024-2025,2025-01-31,aspersión,98.9,0.7,98.9
C-1038,2024-2025,2025-02-07,aspersión,115.3,1.2,94.0
C-1038,2024-2025,2025-02-14,aspersión,104.4,1.0,93.3
C-1038,2024-2025,2025-02-21,aspersión,104.5,0.9,99.5
C-1038,2024-2025,2025-02-28,aspersión,77.3,0.8,93.8
C-1038,2024-2025,2025-03-07,aspersión,118.1,1.0,95.0
C-1038,2024-2025,2025-03-14,aspersión,120.9,1.0,100.0
C-1038,2024-2025,2025-03-21,aspersión,114.0,1.2,99.9
C-1038,2024-2025,2025-03-28,aspersión,92.2,0.9,94.5
C-1038,2024-2025,2025-04-04,aspersión,125.1,1.0,100.0
C-1038,2024-2025,2025-04-11,aspersión,114.0,0.9,97.6
C-1038,2024-2025,2025-04-18,aspersión,101.9,0.7,94.7
C-1038,2024-2025,2025-04-25,aspersión,100.4,0.9,100.0
C-1038,2024-2025,2025-05-02,aspersión,100.8,0.9,98.7
C-1038,2024-2025,2025-05-09,aspersión,98.7,1.1,89.5
C-1039,2024-2025,2024-03-08,aspersión,86.9,0.9,82.8
C-1039,2024-2025,2024-03-15,aspersión,87.6,1.0,95.5
C-1039,2024-2025,2024-03-22,aspersión,112.2,1.2,79.1
C-1039,2024-2025,2024-03-29,aspersión,120.1,1.5,81.0
C-1039,2024-2025,2024-04-05,aspersión,104.6,0.8,78.5
C-1039,2024-2025,2024-04-12,aspersión,97.5,0.9,73.8
C-1039,2024-2025,2024-04-19,aspersión,94.6,0.8,75.2
C-1039,2024-2025,2024-04-26,aspersión,86.4,0.7,80.5
C-1039,2024-2025,2024-05-03,aspersión,85.2,1.0,73.9
C-1039,2024-2025,2024-05-10,aspersión,100.5,0.9,82.5
C-1039,2024-2025,2024-05-17,aspersión,91.6,0.9,66.9
C-1039,2024-2025,2024-05-24,aspersión,102.0,0.9,82.1
C-1039,2024-2025,2024-05-31,aspersión,92.7,0.9,96.3
C-1039,2024-2025,2024-06-07,aspersión,108.2,1.0,87.6
C-1039,2024-2025,2024-06-14,aspersión,130.9,1.0,73.9
C-1039,2024-2025,2024-06-21,aspersión,98.4,0.8,93.0
C-1039,2024-2025,2024-06-28,aspersión,80.9,0.6,76.2
C-1039,2024-2025,2024-07-05,aspersión,86.7,0.8,83.9
C-1039,2024-2025,2024-07-12,aspersión,86.5,0.7,68.1
C-1039,2024-2025,2024-07-19,aspersión,76.7,0.7,90.9
C-1039,2024-2025,2024-07-26,aspersión,86.5,0.7,77.4
C-1039,2024-2025,2024-08-02,aspersión,91.1,0.8,91.0
C-1039,2024-2025,2024-08-09,aspersión,124.1,0.9,80.3
C-1039,2024-2025,2024-08-16,aspersión,112.3,0.8,87.6
C-1039,2024-2025,2024-08-23,aspersión,111.7,1.4,85.5
C-1039,2024-2025,2024-08-30,aspersión,102.2,1.1,98.7
C-1039,2024-2025,2024-09-06,aspersión,93.5,0.9,75.7
C-1039,2024-2025,2024-09-13,aspersión,108.3,0.8,81.1
C-1039,2024-2025,2024-09-20,aspersión,95.9,0.8,85.3
C-1039,2024-2025,2024-09-27,aspersión,130.7,1.4,79.6
C-1039,2024-2025,2024-10-04,aspersión,108.8,1.2,94.6
C-1039,2024-2025,2024-10-11,aspersión,96.8,0.9,68.8
C-1039,2024-2025,2024-10-18,aspersión,71.5,0.6,86.1
C-1039,2024-2025,2024-10-25,aspersión,75.1,0.7,83.3
C-1039,2024-2025,2024-11-01,aspersión,91.0,1.1,88.1
C-1039,2024-2025,2024-11-08,aspersión,83.0,0.7,92.6
C-1039,2024-2025,2024-11-15,aspersión,99.4,1.1,88.2
C-1039,2024-2025,2024-11-22,aspersión,94.5,1.1,76.6
C-1039,2024-2025,2024-11-29,aspersión,123.7,1.0,95.5
C-1039,2024-2025,2024-12-06,aspersión,91.7,0.7,89.0
C-1039,2024-2025,2024-12-13,aspersión,110.7,1.2,91.7
C-1039,2024-2025,2024-12-20,aspersión,120.6,1.5,83.4
C-1039,2024-2025,2024-12-27,aspersión,87.0,0.9,96.8
